3Thread_file_path,3Thread_sorting_clause,3Thread_time,3Thread_k,3Thread_solver,3Thread_neg_state,3Thread_status,3Thread_frame_sizes,3Thread_elapsed_time
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_2_e8_656.lus,base,24.098,2,29,1,safe,1,24.753
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_3.lus,l2l1,68.293,1,20,1,safe,1,75.756
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_3_e1_1416.lus,l2l1,0.018,0,2,0,unsafe,Not Found,0.373
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_3_e1_1416_e1_1675.lus,l1l2,0.022,0,2,0,unsafe,Not Found,0.383
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_3_e1_1416_e2_753.lus,l2l1,0.023,0,2,0,unsafe,Not Found,0.369
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_3_e1_1416_e3_1191.lus,l2l1,0.024,0,2,0,unsafe,Not Found,0.393
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_3_e1_1416_e7_193.lus,l2l1,0.037,0,2,0,unsafe,Not Found,0.391
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_3_e3_1041.lus,l1l2,0.144,1,12,1,unsafe,0,0.5
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_3_e7_1444_e7_638.lus,base,47.406,2,29,1,safe,1,48.059
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_3_e7_425.lus,l2l1,19.547,1,20,1,safe,1,36.64
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_3_e8_1329_e1_1270.lus,base,0.021,0,2,0,unsafe,Not Found,0.38
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_3_e8_1329_e2_236.lus,l2l1,0.023,0,2,0,unsafe,Not Found,0.393
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_3_e8_1329_e3_421.lus,l1l2,0.357,1,19,1,unsafe,0,1.001
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_3_e8_1329_e7_1062.lus,l1l2,16.522,1,16,1,safe,1,18.879
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_3_e8_1329_e8_320.lus,l2l1,11.369,1,20,1,safe,1,27.904
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_3_e8_1708.lus,l1l2,32.016,2,29,1,safe,1,32.548
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_4.lus,l2l1,0.068,2,31,1,safe,1,0.42
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_4_e8_420_e7_572.lus,l2l1,0.067,2,27,1,safe,1,0.406
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_4_e8_420_e8_1525.lus,l2l1,0.071,2,31,1,safe,1,0.415
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_4_e8_974.lus,l2l1,0.065,2,31,1,safe,1,0.415
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_5.lus,base,0.302,1,43,3,timeout,3,290.121
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_5_e1_811.lus,l2l1,0.107,1,29,3,unsafe,1,0.446
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_5_e1_811_e1_823.lus,base,0.082,1,22,2,unsafe,0,0.441
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_5_e1_811_e2_1026.lus,l1l2,0.089,1,31,3,unsafe,1,0.431
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_5_e2_1525.lus,base,0.235,1,41,3,timeout,3,290.12
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_6.lus,base,6.89,1,49,3,timeout,3,290.12
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_6_e2_1439_e1_954.lus,base,17.118,1,66,4,timeout,4,290.121
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_6_e3_1666_e5_1558.lus,base,13.013,1,48,3,timeout,3,290.119
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_6_e7_938_e2_1012.lus,base,33.771,1,63,4,timeout,4,290.12
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_6_e8_1147_e2_1326.lus,base,5.355,1,49,3,timeout,3,290.123
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_all.lus,l2l1,136.979,1,66,4,safe,4,167.686
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_all_e3_1750.lus,base,0.436,1,24,2,unsafe,0,0.812
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_all_e3_1864_e3_495.lus,l2l1,1.932,1,54,4,unsafe,2,2.603
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_all_e3_1864_e4_34.lus,l2l1,0.028,0,2,0,unsafe,Not Found,0.386
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_all_e3_1864_e5_1637.lus,l2l1,0.028,0,2,0,unsafe,Not Found,0.392
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_all_e3_1864_e7_251.lus,l1l2,1.392,1,35,3,unsafe,1,2.063
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_all_e7_907.lus,l1l2,72.498,1,55,4,safe,4,115.276
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_all_e7_907_e7_1363.lus,l2l1,153.471,1,62,4,safe,4,185.104
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_all_e8_251.lus,base,180.542,2,81,4,safe,4,181.207
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_all_e8_251_e1_1852.lus,l2l1,0.028,0,2,0,unsafe,Not Found,0.41
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_all_e8_251_e2_1053.lus,l2l1,0.025,0,2,0,unsafe,Not Found,0.391
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_all_e8_251_e3_1472.lus,l1l2,2.083,1,51,4,unsafe,2,2.769
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/memory2/SYNAPSE_i1.lus,l2l1,0.019,0,2,0,unsafe,Not Found,0.371
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/_6countern.lus,l2l1,0.006,0,1,0,unsafe,Not Found,0.35
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/_6counters.lus,base,13.174,9,6667,41,unsafe,36 33 29 26 22 21 18 17 12,13.71
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/_6counters_e3_140_e8_149.lus,base,0.292,3,361,7,timeout,7 5 3,290.284
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/_6counters_e8_371_e1_448.lus,base,0.646,4,771,12,timeout,11 9 7 4,290.305
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/_6counters_e8_371_e2_80.lus,l2l1,0.014,2,12,0,safe,0,0.358
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/_6counters_e8_371_e3_224.lus,base,0.299,3,361,7,timeout,7 5 3,290.299
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/_6counters_e8_371_e7_304.lus,l2l1,0.113,2,84,5,unsafe,2 0,0.464
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_1.lus,l2l1,0.015,0,2,0,unsafe,Not Found,0.385
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_1_e1_350.lus,l2l1,0.013,0,2,0,unsafe,Not Found,0.362
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_1_e2_3.lus,l2l1,0.014,0,2,0,unsafe,Not Found,0.371
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_1_e3_389.lus,l2l1,0.015,0,2,0,unsafe,Not Found,0.377
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_1_e3_389_e4_294.lus,l2l1,0.015,0,2,0,unsafe,Not Found,0.377
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_1_e3_389_e5_5.lus,l2l1,0.015,0,2,0,unsafe,Not Found,0.367
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_1_e7_217.lus,base,0.016,0,2,0,unsafe,Not Found,0.383
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_1_e7_217_e1_89.lus,l2l1,0.015,0,2,0,unsafe,Not Found,0.366
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_1_e7_217_e2_352.lus,l2l1,0.013,0,2,0,unsafe,Not Found,0.38
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_1_e7_217_e3_132.lus,l2l1,0.013,0,2,0,unsafe,Not Found,0.38
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_1_e7_217_e7_31.lus,l2l1,0.016,0,2,0,unsafe,Not Found,0.368
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_2.lus,base,2.575,1,52,4,timeout,4,290.124
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_2_e1_301.lus,base,0.96,1,52,4,timeout,4,290.123
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_2_e2_63.lus,l1l2,0.143,2,38,2,safe,2,0.465
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_2_e3_329_e4_1.lus,l2l1,0.129,2,38,2,safe,2,0.475
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_2_e3_329_e5_124.lus,base,0.147,1,35,3,timeout,3,290.127
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_2_e3_99.lus,base,0.115,1,25,2,timeout,2,290.126
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_2_e7_145_e1_343.lus,l1l2,0.013,0,2,0,unsafe,Not Found,0.364
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_2_e7_145_e2_169.lus,base,0.127,2,50,3,safe,3,0.477
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_2_e7_145_e3_222.lus,base,0.349,1,60,5,timeout,5,290.122
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_2_e7_145_e7_154.lus,l2l1,0.015,0,2,0,unsafe,Not Found,0.364
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_2_e7_145_e8_73.lus,base,2.45,1,52,4,timeout,4,290.125
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_2_e7_149.lus,l2l1,0.015,0,2,0,unsafe,Not Found,0.383
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_3.lus,l1l2,0.012,0,1,0,unsafe,Not Found,0.355
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_3_e1_36.lus,l2l1,0.009,0,1,0,unsafe,Not Found,0.351
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_3_e2_63.lus,l2l1,0.012,0,1,0,unsafe,Not Found,0.366
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_3_e3_207.lus,l1l2,0.013,0,1,0,unsafe,Not Found,0.356
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_3_e3_442_e4_165.lus,l1l2,0.009,0,1,0,unsafe,Not Found,0.354
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_3_e3_442_e5_260.lus,l1l2,0.01,0,1,0,unsafe,Not Found,0.356
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_3_e7_334.lus,l2l1,0.013,0,1,0,unsafe,Not Found,0.355
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_3_e7_334_e1_431.lus,l2l1,0.012,0,1,0,unsafe,Not Found,0.358
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_3_e7_334_e2_62.lus,base,0.011,0,1,0,unsafe,Not Found,0.358
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_3_e7_334_e3_42.lus,l2l1,0.012,0,1,0,unsafe,Not Found,0.357
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/durationThm_3_e7_334_e7_118.lus,l1l2,0.012,0,1,0,unsafe,Not Found,0.356
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ex3.lus,base,0.378,2,175,6,timeout,8 5,290.129
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ex8.lus,base,0.011,0,2,0,unsafe,Not Found,0.372
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ex8_e7_74.lus,l2l1,0.012,0,2,0,unsafe,Not Found,0.361
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ex8_e7_74_e7_740.lus,l2l1,0.013,0,2,0,unsafe,Not Found,0.366
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ex8_e7_74_e8_302.lus,l2l1,0.012,0,2,0,unsafe,Not Found,0.382
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ex8_e8_220.lus,l2l1,0.012,0,2,0,unsafe,Not Found,0.371
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ex8_e8_220_e7_249.lus,l2l1,0.013,0,2,0,unsafe,Not Found,0.372
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_1.lus,base,0.117,2,44,3,safe,3,0.48
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_1_e7_1669.lus,l1l2,0.143,2,44,3,safe,3,0.513
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_2.lus,l1l2,0.301,2,80,6,unsafe,4 1,0.693
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_3.lus,l2l1,0.025,0,2,0,unsafe,Not Found,0.425
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_3_e7_1312_e7_1495.lus,l2l1,0.028,0,2,0,unsafe,Not Found,0.406
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_3_e7_1312_e8_1916.lus,l1l2,0.024,0,2,0,unsafe,Not Found,0.41
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_3_e7_99.lus,l2l1,0.025,0,2,0,unsafe,Not Found,0.417
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_3_e8_1703.lus,l2l1,0.027,0,2,0,unsafe,Not Found,0.423
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_3_e8_1703_e7_3491.lus,base,0.027,0,2,0,unsafe,Not Found,0.424
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_3_e8_1703_e8_2560.lus,l2l1,0.027,0,2,0,unsafe,Not Found,0.415
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_4.lus,base,0.099,2,32,2,safe,2,0.475
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_4_e7_1775_e7_3320.lus,l2l1,0.123,2,32,2,safe,2,0.5
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_5.lus,base,0.099,2,32,2,safe,2,0.473
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_5_e7_3307.lus,l1l2,0.107,2,32,2,safe,2,0.476
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_6.lus,base,0.103,2,32,2,safe,2,0.477
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_6_e7_1096_e7_2688.lus,l2l1,0.109,2,34,2,safe,2,0.487
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_7.lus,base,0.277,2,84,6,safe,6,0.644
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_7_e1_2192_e1_1852.lus,base,0.415,2,121,8,safe,8,0.79
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_7_e2_2724_e7_524.lus,l1l2,0.289,2,84,6,safe,6,0.636
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_7_e3_59_e7_2122.lus,base,0.278,2,90,6,safe,6,0.647
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_7_e7_3176.lus,base,0.273,2,98,6,safe,6,0.648
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_7_e7_3176_e1_2924.lus,l2l1,0.354,1,76,7,safe,5,0.701
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_7_e8_2126_e7_78.lus,l1l2,0.339,2,105,6,safe,6,0.69
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_all.lus,base,0.394,3,135,7,safe,1 0,0.785
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_all_e1_2706_e7_1776.lus,l1l2,0.335,2,88,6,safe,6,0.693
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_all_e2_1117_e7_553.lus,l2l1,0.369,2,98,7,safe,7,0.685
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_all_e3_557_e7_3464.lus,l1l2,0.305,1,69,5,safe,4,0.651
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_all_e7_591.lus,base,0.286,2,82,6,safe,6,0.667
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/ticket3i_all_e8_505_e7_2450.lus,l2l1,0.323,1,67,7,safe,5,0.674
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/traffic.lus,l2l1,0.063,2,41,2,safe,2,0.717
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/traffic_e7_46.lus,l2l1,0.009,0,1,0,unsafe,Not Found,0.353
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/traffic_e7_46_e7_171.lus,l2l1,0.008,0,1,0,unsafe,Not Found,0.354
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/twisted_counters.lus,base,3.528,6,3247,31,safe,25 22 18 15 10,3.882
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/two_counters.lus,l2l1,1.551,6,1579,19,safe,25 23 20 16 9,1.826
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/two_counters_e1_268.lus,l1l2,0.009,0,2,0,unsafe,Not Found,0.355
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/two_counters_e2_3.lus,l2l1,0.026,1,12,1,unsafe,0,0.382
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/two_counters_e3_325.lus,l2l1,0.028,1,12,1,unsafe,0,0.373
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/misc/two_counters_e7_222.lus,l2l1,0.009,0,2,0,unsafe,Not Found,0.355
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/peterson_1.lus,base,0.451,4,199,2,safe,2 1 0,0.854
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/peterson_1_e7_4234.lus,base,0.174,1,26,2,timeout,2,290.133
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/peterson_2.lus,base,0.427,4,190,2,safe,2 1 0,0.816
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/peterson_3.lus,l2l1,0.484,4,197,2,safe,2 1 0,0.809
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/peterson_4.lus,base,0.378,4,197,2,safe,2 1 0,0.757
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/peterson_all.lus,l1l2,3.071,3,538,8,safe,8 4 0,5.115
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/peterson_vt.lus,base,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.124
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/readwrit.lus,base,0.115,1,28,2,timeout,2,290.131
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/rtp_1.lus,l1l2,0.087,2,23,1,safe,1,0.469
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/rtp_10.lus,l2l1,0.369,4,201,2,safe,2 1 0,0.756
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/rtp_10_e7_106_e7_2564.lus,base,0.119,1,21,2,timeout,2,290.131
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/rtp_2.lus,l2l1,0.18,2,58,3,safe,3,0.554
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/rtp_3.lus,l1l2,0.371,4,201,2,safe,2 1 0,0.757
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/rtp_4.lus,l1l2,0.403,4,201,2,safe,2 1 0,0.756
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/rtp_5.lus,l1l2,0.406,4,201,2,safe,2 1 0,0.726
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/rtp_5_e7_3972.lus,base,1.151,2,185,5,timeout,7 4,290.141
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/rtp_6.lus,l2l1,0.375,4,163,2,safe,2 1 0,0.722
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/rtp_7.lus,base,0.36,4,201,2,safe,2 1 0,0.757
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/rtp_8.lus,l1l2,0.386,4,201,2,safe,2 1 0,0.74
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/rtp_9.lus,l1l2,0.383,4,203,2,safe,2 1 0,0.753
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/rtp_all.lus,base,23.852,4,2447,18,safe,16 8 0,24.566
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/rtp_all_e7_2500.lus,base,1.774,1,382,19,timeout,19,290.135
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/rtp_vt.lus,base,156.396,4,1887,21,timeout,25 24 21 14,290.129
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_1.lus,base,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.123
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_1_e7_1621.lus,base,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.125
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_2.lus,base,0.028,0,2,0,unsafe,Not Found,0.402
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_3.lus,base,0.082,1,12,1,unsafe,0,0.462
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_4.lus,l2l1,0.216,2,47,4,unsafe,2 1,0.59
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_4_e7_2197.lus,l1l2,0.199,2,47,4,unsafe,2 1,0.596
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_5.lus,l2l1,0.707,2,95,6,unsafe,3 2,1.034
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_6.lus,l2l1,0.985,2,119,6,unsafe,3 1,1.365
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_6_e7_10_e7_341.lus,l1l2,0.115,1,21,2,unsafe,2,81.531
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_6_e7_399.lus,base,4.351,3,322,5,timeout,5 4 3,290.131
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_7.lus,base,102.674,4,1291,15,timeout,14 13 12 9,290.135
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_8.lus,l1l2,3.09,3,250,9,unsafe,6 3 2,3.557
