3in1_file_path,3in1_sorting_clause,3in1_time,3in1_k,3in1_solver,3in1_neg_state,3in1_num_s,3in1_num_t,3in1_num_gen,3in1_status,3in1_frame_sizes,3in1_elapsed_time
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/ILLINOIS_a1.lus,l2l1,0.398,3,361,9,3,0,Not Found,safe,7 5 2,0.72
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/ILLINOIS_r4a.lus,base,0.798,4,756,14,3,1,Not Found,safe,19 15 8,1.16
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MESI_3.lus,base,0.31,3,235,10,0,0,Not Found,safe,4 3,0.653
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MESI_3_e1_2517_e8_2163.lus,l2l1,0.737,4,507,14,0,0,Not Found,safe,5 2 1 0,1.055
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MESI_3_e2_819_e1_1145.lus,base,0.347,3,235,10,0,0,Not Found,safe,4 3,0.697
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MESI_3_e2_819_e4_1595.lus,base,0.351,3,241,10,0,0,Not Found,safe,4 3,0.705
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MESI_i4_e6_2175.lus,l2l1,0.59,5,753,15,2,3,Not Found,safe,15 13 10 6,0.908
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MESI_i4_e7_1017_e6_1132.lus,l2l1,0.601,4,775,17,2,0,Not Found,safe,19 15 7,0.872
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/_6counters.lus,base,3.895,9,4383,35,4,4,Not Found,unsafe,33 31 27 23 20 17 14 10 6,4.351
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/_6counters_e3_140_e8_149.lus,base,0.4,4,595,11,1,1,Not Found,timeout,10 8 6 3,290.373
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/_6counters_e8_371_e3_224.lus,base,0.368,4,595,11,1,1,Not Found,timeout,10 8 6 3,290.355
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/_6counters_e8_371_e7_304.lus,l2l1,0.905,4,995,16,1,0,Not Found,unsafe,17 14 11 8,1.236
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/twisted_counters.lus,base,2.932,9,3680,28,3,7,Not Found,safe,35 33 28 25 24 22 19 11,3.356
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/two_counters.lus,l2l1,1.017,6,1541,19,3,5,Not Found,safe,25 23 18 15 9,1.31
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/protocol/rtp_vt.lus,l2l1,45.17,9,15566,105,10,13,Not Found,safe,114 113 111 108 104 100 76 43,45.623
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/protocol/swimmingpool_1.lus,base,1.078,4,634,13,2,0,Not Found,unsafe,8 6 3 1,1.458
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/protocol/swimmingpool_6_e7_10_e7_341.lus,l2l1,0.572,4,439,9,1,0,Not Found,unsafe,12 10 6,0.859
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/protocol/swimmingpool_6_e7_399.lus,l1l2,0.528,4,365,10,1,0,Not Found,unsafe,6 4 3 2,0.852
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/protocol/swimmingpool_8.lus,base,0.224,2,127,9,1,0,Not Found,unsafe,6 2,0.581
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/protocol/swimmingpool_9.lus,l1l2,0.522,3,454,9,1,0,Not Found,unsafe,11 9 7,0.777
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/car_5.lus,base,18.138,11,7720,55,2,1,Not Found,safe,19 18 16 13 12 11 10 9 8 4,18.707
