3in1_file_path,3in1_sorting_clause,3in1_time,3in1_k,3in1_solver,3in1_neg_state,3in1_num_s,3in1_num_t,3in1_num_gen,3in1_status,3in1_frame_sizes,3in1_elapsed_time
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr2_e6_3003_e4_15091.lus,base,0.057,3,57,1,0,0,Not Found,valid,1 0,0.418
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr2_e7_12307.lus,base,0.063,3,57,1,0,0,Not Found,valid,1 0,0.429
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr2_e8_21449_e5_18210.lus,base,0.115,3,106,2,0,0,Not Found,valid,2 0,0.468
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr2.lus,l2l1,0.066,3,57,1,0,0,Not Found,valid,1 0,0.419
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10_e1_3587_e3_2749.lus,base,0.068,2,39,2,0,0,Not Found,valid,2,0.431
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10_e1_3587_e7_872.lus,l2l1,0.021,0,2,0,0,0,Not Found,invalid,Not Found,0.386
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10_e1_998.lus,base,0.070,2,39,2,0,0,Not Found,valid,2,0.433
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10_e2_2785_e3_1744.lus,base,0.065,2,39,2,0,0,Not Found,valid,2,0.433
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10_e2_402.lus,base,0.078,2,39,2,0,0,Not Found,valid,2,0.441
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10_e3_144_e5_2046.lus,base,0.067,2,39,2,0,0,Not Found,valid,2,0.434
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10_e3_144_e7_523.lus,l2l1,0.017,0,2,0,0,0,Not Found,invalid,Not Found,0.383
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10_e3_3429.lus,base,0.070,2,39,2,0,0,Not Found,valid,2,0.431
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10_e7_3861_e2_1020.lus,l2l1,0.020,0,2,0,0,0,Not Found,invalid,Not Found,0.385
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10_e7_3861_e7_2180.lus,l2l1,0.020,0,2,0,0,0,Not Found,invalid,Not Found,0.385
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10.lus,base,0.075,2,39,2,0,0,Not Found,valid,2,0.441
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave21.lus,base,4.240,1,110,7,0,0,Not Found,timeout,7,290.114
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave22.lus,base,50.060,1,266,16,0,0,Not Found,timeout,16,290.114
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave26.lus,base,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.113
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave27.lus,base,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.115
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_11_e1_2450_e7_5791.lus,l2l1,0.023,0,2,0,0,0,Not Found,invalid,Not Found,0.393
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave31.lus,base,5.156,1,104,7,0,0,Not Found,timeout,7,290.114
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave37.lus,base,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.113
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave38.lus,base,42.954,1,231,14,0,0,Not Found,timeout,14,290.112
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_11_e1_2450_e1_5887.lus,base,191.336,3,24813,96,3,1,Not Found,timeout,181 101 67,290.249
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_11_e1_2450_e2_1483.lus,base,55.816,2,20197,99,2,0,Not Found,timeout,192 97,290.253
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_11_e1_2450_e3_2330.lus,base,117.857,5,18753,91,5,8,Not Found,timeout,82 65 45 40 35,290.222
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_12_e1_4640_e7_128.lus,base,0.021,0,2,0,0,0,Not Found,invalid,Not Found,0.387
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_11_e1_2450.lus,base,63.784,2,22685,103,2,0,Not Found,timeout,200 101,290.241
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_11_e2_1678_e1_3565.lus,base,102.483,4,21807,107,5,5,Not Found,timeout,162 128 96 62,290.220
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e1_6030.lus,base,1.157,5,855,15,3,1,Not Found,valid,8 6 5 3,1.532
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e7_4732.lus,l2l1,0.017,0,2,0,0,0,Not Found,invalid,Not Found,0.389
