3in1_file_path,3in1_sorting_clause,3in1_time,3in1_k,3in1_solver,3in1_neg_state,3in1_num_s,3in1_num_t,3in1_num_gen,3in1_status,3in1_frame_sizes,3in1_elapsed_time
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13_e7_2336.lus,l2l1,0.021,0,2,0,0,0,Not Found,invalid,Not Found,0.398
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13.lus,l1l2,3.662,5,2660,30,8,2,Not Found,valid,41 37 29 11,4.341
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_11_e1_2450_e3_2330.lus,base,0.179,1,81,5,0,0,Not Found,timeout,5,290.348
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_11_e1_2450.lus,base,53.447,3,9695,45,2,0,Not Found,timeout,115 81 36,290.272
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_11_e2_1678_e1_3565.lus,base,20.542,3,7319,49,3,1,Not Found,timeout,104 78 41,290.310
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_11_e2_5396_e3_282.lus,base,153.874,5,30220,151,7,9,Not Found,timeout,205 183 160 105 50,290.236
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_11_e3_382_e1_505.lus,base,163.179,5,25944,109,7,16,Not Found,timeout,136 122 99 82 51,290.213
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14_e7_3162_e1_3998.lus,l1l2,0.616,2,393,13,1,0,Not Found,invalid,15 6,0.990
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14_e7_3162_e2_753.lus,l2l1,0.662,2,375,15,2,0,Not Found,invalid,16 10,1.021
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14_e7_3162_e7_3528.lus,l2l1,0.412,2,257,9,1,0,Not Found,invalid,11 5,0.767
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14_e7_3162_e3_4298.lus,l2l1,0.477,2,247,9,1,0,Not Found,invalid,11 5,0.840
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14_e7_3162.lus,l2l1,0.539,2,319,10,1,0,Not Found,invalid,12 6,0.899
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_1_e1_14612_e1_268_e7_501.lus,l1l2,0.055,2,24,1,0,0,Not Found,valid,1,0.441
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_1_e1_14612_e2_2653_e7_4370.lus,l1l2,0.081,2,39,2,0,0,Not Found,valid,2,0.450
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_1_e1_3184_e7_1888.lus,l2l1,0.067,2,24,1,0,0,Not Found,valid,1,0.445
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_1_e1_5070.lus,l1l2,0.050,2,26,1,0,0,Not Found,valid,1,0.418
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_1_e2_1997_e7_3613_e2_3409.lus,l1l2,0.050,2,24,1,0,0,Not Found,valid,1,0.432
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_1_e2_1997.lus,l1l2,0.049,2,24,1,0,0,Not Found,valid,1,0.404
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_1_e3_11891_e7_4569_e4_4881.lus,l1l2,0.052,2,24,1,0,0,Not Found,valid,1,0.427
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_1.lus,l1l2,0.051,2,24,1,0,0,Not Found,valid,1,0.434
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e1_2316.lus,l1l2,0.057,2,20,1,0,0,Not Found,valid,1,0.426
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e2_3183_e1_2644.lus,l2l1,0.058,2,22,1,0,0,Not Found,valid,1,0.415
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e2_3183_e2_3580.lus,l1l2,0.057,2,22,1,0,0,Not Found,valid,1,0.437
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e2_3183_e3_5972.lus,l1l2,0.052,2,22,1,0,0,Not Found,valid,1,0.442
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e2_4481.lus,l2l1,0.067,2,20,1,0,0,Not Found,valid,1,0.427
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e7_25_e1_154.lus,l1l2,0.019,0,2,0,0,0,Not Found,invalid,Not Found,0.396
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e7_25_e2_5340.lus,l1l2,0.021,0,2,0,0,0,Not Found,invalid,Not Found,0.391
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e7_25_e3_829.lus,l1l2,0.020,0,2,0,0,0,Not Found,invalid,Not Found,0.399
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e7_25_e7_4469.lus,l1l2,0.020,0,2,0,0,0,Not Found,invalid,Not Found,0.411
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e7_25_e8_3171.lus,l1l2,0.053,2,22,1,0,0,Not Found,valid,1,0.427
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2_e7_25.lus,l1l2,0.022,0,2,0,0,0,Not Found,invalid,Not Found,0.388
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_2.lus,l1l2,0.049,2,22,1,0,0,Not Found,valid,1,0.416
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_3_e1_4783_e1_3755.lus,l1l2,0.062,2,27,1,0,0,Not Found,valid,1,0.435
