Unsatcore_file_path,Unsatcore_time,Unsatcore_k,Unsatcore_solver,Unsatcore_neg_state,Unsatcore_status,Unsatcore_frame_sizes,Unsatcore_elapsed_time
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_16.lus,64.168,3,2021,43,timeout,39 32 21,153.189
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_17.lus,91.131,2,2394,53,unsafe,53 40,91.918
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_18.lus,26.844,4,808,19,safe,8 1 0,27.367
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_19.lus,23.972,4,741,17,safe,8 2 0,24.502
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_20.lus,7.561,1,135,9,timeout,9,290.121
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_22.lus,30.359,2,1697,41,unsafe,45 29,31.092
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_23.lus,160.084,4,4538,70,timeout,58 53 39 19,160.495
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_24.lus,4.573,3,177,6,safe,6 5,5.073
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/channel/channel.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.12
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/channel/channel_bounds.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.119
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/channel/channel_str.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.126
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/channel/channel_top.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.118
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/functionalChain_bounds_large.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.132
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/functionalChain_bounds_medium.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.117
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/functionalChain_bounds_small.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.119
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/functionalChain_str_large.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.118
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/functionalChain_str_medium.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.134
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/functionalChain_str_small.lus,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.119
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/reconfiguration/reconfiguration_medium.lus,238.175,9,13026,50,timeout,57 52 48 42 36 31 27 23 18,290.273
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/reconfiguration/reconfiguration_medium_bounds.lus,15.507,8,2135,10,timeout,8 7 6 5 4 3 2 1,290.229
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/reconfiguration/reconfiguration_small.lus,151.609,9,10833,40,timeout,39 33 28 22 19 16 13 10 7,290.213
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/reconfiguration/reconfiguration_small_bounds.lus,106.625,10,11088,65,timeout,34 30 24 20 17 14 11 9 7 5,290.272
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/relatedCounters/relatedCounters_small.lus,73.722,15,18200,116,safe,15 13 12 11 10 9 8 7 6 5 4 3 2 1,74.089
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/relatedCounters/relatedCounters_small_bounds.lus,13.482,12,5058,29,safe,11 10 9 8 7 6 5 4 3 2 1,13.834
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/triplexVoter/triplexVoter.lus,104.039,3,3686,47,timeout,61 57 30,290.352
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/triplexVoter/triplexVoter_bounds.lus,11.546,2,348,13,timeout,14 9,290.3
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/triplexVoter/triplexVoter_str.lus,1.169,2,143,8,safe,8,1.526
